participante_id;pg1_id;uds_pg1;fecha_resultado
215;4;99;2021-01-09
215;4;91;2021-01-10
215;4;83;2021-01-12
216;3;67;2021-01-06
216;4;60;2021-01-08
216;4;22;2021-01-09
216;3;28;2021-01-10
216;4;9;2021-01-12
217;4;69;2021-01-06
217;3;1;2021-01-08
217;3;40;2021-01-09
217;4;94;2021-01-10
217;3;24;2021-01-12
218;4;24;2021-01-06
218;3;67;2021-01-08
218;3;3;2021-01-09
218;3;74;2021-01-10
218;3;79;2021-01-12
219;4;71;2021-01-06
219;4;62;2021-01-08
219;4;34;2021-01-09
219;3;56;2021-01-10
219;3;100;2021-01-12
220;3;85;2021-01-06
220;3;46;2021-01-08
220;3;82;2021-01-09
220;3;31;2021-01-10
220;3;31;2021-01-12
221;4;13;2021-01-06
221;3;90;2021-01-08
221;4;66;2021-01-09
221;4;98;2021-01-10
221;4;93;2021-01-12
222;4;41;2021-01-06
222;3;95;2021-01-08
222;4;41;2021-01-09
222;4;3;2021-01-10
222;3;35;2021-01-12
223;4;43;2021-01-06
223;4;19;2021-01-08
223;3;94;2021-01-09
223;4;100;2021-01-10
223;4;5;2021-01-12
224;3;77;2021-01-06
224;3;73;2021-01-08
224;3;97;2021-01-09
224;3;81;2021-01-10
224;4;51;2021-01-12
225;3;79;2021-01-06
225;4;31;2021-01-08
225;3;50;2021-01-09
225;4;37;2021-01-10
225;3;65;2021-01-12
226;3;93;2021-01-06
226;3;93;2021-01-08
226;3;11;2021-01-09
226;3;27;2021-01-10
226;3;31;2021-01-12
227;3;83;2021-01-06
227;3;56;2021-01-08
227;3;10;2021-01-09
227;4;25;2021-01-10
227;4;77;2021-01-12
228;3;69;2021-01-06
228;4;36;2021-01-08
228;3;59;2021-01-09
228;4;54;2021-01-10
228;4;98;2021-01-12
229;3;91;2021-01-06
229;4;58;2021-01-08
229;3;31;2021-01-09
229;4;1;2021-01-10
229;4;7;2021-01-12
230;3;67;2021-01-06
230;4;54;2021-01-08
230;3;51;2021-01-09
230;4;30;2021-01-10
230;4;48;2021-01-12
231;3;97;2021-01-06
231;3;12;2021-01-08
231;3;65;2021-01-09
231;4;14;2021-01-10
231;4;5;2021-01-12
232;4;91;2021-01-06
232;3;14;2021-01-08
232;3;46;2021-01-09
232;3;31;2021-01-10
232;4;42;2021-01-12
233;3;21;2021-01-06
233;3;52;2021-01-08
233;3;32;2021-01-09
233;4;43;2021-01-10
233;3;87;2021-01-12
234;4;67;2021-01-06
234;3;84;2021-01-08
234;3;4;2021-01-09
234;3;20;2021-01-10
234;4;24;2021-01-12
235;3;37;2021-01-06
235;4;39;2021-01-08
235;4;30;2021-01-09
235;4;38;2021-01-10
235;3;87;2021-01-12
236;4;47;2021-01-06
236;3;26;2021-01-08
236;3;56;2021-01-09
236;4;87;2021-01-10
236;3;62;2021-01-12
237;4;89;2021-01-06
237;4;69;2021-01-08
237;4;38;2021-01-09
237;4;5;2021-01-10
237;4;66;2021-01-12
238;3;16;2021-01-06
238;4;30;2021-01-08
238;3;3;2021-01-09
238;4;73;2021-01-10
238;3;28;2021-01-12
239;4;48;2021-01-06
239;3;58;2021-01-08
239;4;73;2021-01-09
239;3;90;2021-01-10
239;4;32;2021-01-12
240;4;26;2021-01-06
240;3;27;2021-01-08
240;4;19;2021-01-09
240;4;61;2021-01-10
240;4;15;2021-01-12
241;4;99;2021-01-06
241;3;82;2021-01-08
241;4;50;2021-01-09
241;4;55;2021-01-10
241;3;89;2021-01-12
242;4;4;2021-01-06
242;4;7;2021-01-08
242;4;98;2021-01-09
242;4;55;2021-01-10
242;4;59;2021-01-12
243;4;19;2021-01-06
243;3;41;2021-01-08
243;3;12;2021-01-09
243;4;79;2021-01-10
243;3;10;2021-01-12
244;4;30;2021-01-06
244;3;87;2021-01-08
244;4;53;2021-01-09
244;3;3;2021-01-10
244;4;26;2021-01-12
245;3;84;2021-01-06
245;4;34;2021-01-08
245;3;19;2021-01-09
245;4;42;2021-01-10
245;3;98;2021-01-12
246;3;98;2021-01-06
246;4;21;2021-01-08
246;4;54;2021-01-09
246;3;78;2021-01-10
246;3;46;2021-01-12
247;3;68;2021-01-06
247;3;98;2021-01-08
247;3;13;2021-01-09
247;4;77;2021-01-10
247;3;42;2021-01-12
248;3;26;2021-01-06
248;4;69;2021-01-08
248;3;20;2021-01-09
248;4;20;2021-01-10
248;4;34;2021-01-12
249;4;90;2021-01-06
249;4;10;2021-01-08
249;4;38;2021-01-09
249;4;17;2021-01-10
249;3;83;2021-01-12
250;4;9;2021-01-06
250;4;73;2021-01-08
250;4;40;2021-01-09
250;3;74;2021-01-10
250;4;52;2021-01-12
251;3;66;2021-01-06
251;4;72;2021-01-08
251;4;76;2021-01-09
251;3;5;2021-01-10
251;3;1;2021-01-12
252;4;83;2021-01-06
252;4;47;2021-01-08
252;3;35;2021-01-09
252;4;46;2021-01-10
252;4;66;2021-01-12
253;3;35;2021-01-06
253;3;8;2021-01-08
253;4;97;2021-01-09
253;4;94;2021-01-10
253;4;28;2021-01-12
254;3;39;2021-01-06
254;4;72;2021-01-08
254;4;94;2021-01-09
254;4;18;2021-01-10
254;3;93;2021-01-12
255;3;85;2021-01-06
255;3;49;2021-01-08
255;3;96;2021-01-09
255;4;43;2021-01-10
255;4;76;2021-01-12
256;4;36;2021-01-06
256;4;70;2021-01-08
256;3;49;2021-01-09
256;4;21;2021-01-10
256;3;87;2021-01-12
257;4;46;2021-01-06
257;4;33;2021-01-08
257;4;94;2021-01-09
257;3;51;2021-01-10
257;3;40;2021-01-12
258;4;51;2021-01-06
258;3;33;2021-01-08
258;3;93;2021-01-09
258;4;84;2021-01-10
258;4;24;2021-01-12
259;4;85;2021-01-06
259;3;16;2021-01-08
259;4;92;2021-01-09
259;3;65;2021-01-10
259;3;18;2021-01-12
260;4;64;2021-01-06
260;3;36;2021-01-08
260;3;90;2021-01-09
260;3;45;2021-01-10
260;4;76;2021-01-12
261;4;53;2021-01-06
261;4;75;2021-01-08
261;4;74;2021-01-09
261;3;61;2021-01-10
261;4;15;2021-01-12
262;3;35;2021-01-06
262;4;35;2021-01-08
262;3;70;2021-01-09
262;4;80;2021-01-10
262;4;56;2021-01-12
263;4;80;2021-01-06
263;3;43;2021-01-08
263;4;26;2021-01-09
263;3;93;2021-01-10
263;4;3;2021-01-12
264;4;92;2021-01-06
264;4;30;2021-01-08
264;3;66;2021-01-09
264;4;25;2021-01-10
264;3;69;2021-01-12
265;4;78;2021-01-06
265;3;14;2021-01-08
265;3;49;2021-01-09
265;4;81;2021-01-10
265;4;49;2021-01-12
266;3;62;2021-01-06
266;3;97;2021-01-08
266;4;98;2021-01-09
266;3;74;2021-01-10
266;3;79;2021-01-12
267;3;5;2021-01-06
267;3;41;2021-01-08
267;3;65;2021-01-09
267;3;52;2021-01-10
267;3;37;2021-01-12
268;3;48;2021-01-06
268;4;25;2021-01-08
268;4;50;2021-01-09
268;3;8;2021-01-10
268;3;82;2021-01-12
269;3;24;2021-01-06
269;3;57;2021-01-08
269;4;66;2021-01-09
269;3;82;2021-01-10
269;3;48;2021-01-12
270;3;42;2021-01-06
270;3;66;2021-01-08
270;3;49;2021-01-09
270;4;48;2021-01-10
270;4;97;2021-01-12
271;3;54;2021-01-06
271;4;14;2021-01-08
271;4;80;2021-01-09
271;3;8;2021-01-10
271;4;3;2021-01-12
272;3;18;2021-01-06
272;3;44;2021-01-08
272;4;30;2021-01-09
272;3;75;2021-01-10
272;4;58;2021-01-12
273;3;89;2021-01-06
273;4;54;2021-01-08
273;4;11;2021-01-09
273;3;1;2021-01-10
273;3;75;2021-01-12
274;3;7;2021-01-06
274;4;21;2021-01-08
274;4;62;2021-01-09
274;3;94;2021-01-10
274;3;25;2021-01-12
275;4;26;2021-01-06
275;4;77;2021-01-08
275;4;33;2021-01-09
275;3;83;2021-01-10
275;4;82;2021-01-12
276;4;78;2021-01-06
276;3;51;2021-01-08
276;3;10;2021-01-09
276;4;77;2021-01-10
276;3;67;2021-01-12
277;3;75;2021-01-06
277;3;82;2021-01-08
277;4;38;2021-01-09
277;3;15;2021-01-10
277;3;16;2021-01-12
278;3;75;2021-01-06
278;3;36;2021-01-08
278;4;72;2021-01-09
278;4;26;2021-01-10
278;3;51;2021-01-12
279;4;98;2021-01-06
279;4;22;2021-01-08
279;4;21;2021-01-09
279;4;28;2021-01-10
279;4;92;2021-01-12
280;3;39;2021-01-06
280;3;47;2021-01-08
280;4;10;2021-01-09
280;4;73;2021-01-10
280;3;12;2021-01-12
281;3;94;2021-01-06
281;3;48;2021-01-08
281;3;44;2021-01-09
281;4;97;2021-01-10
281;3;5;2021-01-12
282;4;62;2021-01-06
282;4;27;2021-01-08
282;4;32;2021-01-09
282;4;9;2021-01-10
282;4;39;2021-01-12
283;3;60;2021-01-06
283;4;43;2021-01-08
283;4;19;2021-01-09
283;4;28;2021-01-10
283;4;63;2021-01-12
284;4;15;2021-01-06
284;3;99;2021-01-08
284;4;94;2021-01-09
284;4;79;2021-01-10
284;3;93;2021-01-12
285;3;60;2021-01-06
285;3;70;2021-01-08
285;3;5;2021-01-09
285;3;12;2021-01-10
285;3;97;2021-01-12
286;3;34;2021-01-06
286;4;75;2021-01-08
286;3;96;2021-01-09
286;4;3;2021-01-10
286;3;99;2021-01-12
287;4;64;2021-01-06
287;4;18;2021-01-08
287;3;94;2021-01-09
287;4;15;2021-01-10
287;3;91;2021-01-12
288;4;38;2021-01-06
288;4;57;2021-01-08
288;4;38;2021-01-09
288;4;41;2021-01-10
288;4;10;2021-01-12
289;4;67;2021-01-06
289;3;30;2021-01-08
289;3;61;2021-01-09
289;3;55;2021-01-10
289;4;5;2021-01-12
290;3;51;2021-01-06
290;4;29;2021-01-08
290;4;50;2021-01-09
290;3;37;2021-01-10
290;3;17;2021-01-12
291;3;32;2021-01-06
291;3;41;2021-01-08
291;4;97;2021-01-09
291;4;79;2021-01-10
291;3;33;2021-01-12
292;3;69;2021-01-06
292;3;28;2021-01-08
292;3;88;2021-01-09
292;3;64;2021-01-10
292;4;79;2021-01-12
293;4;6;2021-01-06
293;3;41;2021-01-08
293;3;40;2021-01-09
293;3;78;2021-01-10
293;3;59;2021-01-12
294;4;81;2021-01-06
294;4;86;2021-01-08
294;4;58;2021-01-09
294;4;89;2021-01-10
294;3;97;2021-01-12
295;3;65;2021-01-06
295;4;70;2021-01-08
295;3;66;2021-01-09
295;4;84;2021-01-10
295;3;45;2021-01-12
296;4;7;2021-01-06
296;4;5;2021-01-08
296;4;87;2021-01-09
296;3;47;2021-01-10
296;4;4;2021-01-12
297;3;7;2021-01-06
297;4;99;2021-01-08
297;4;5;2021-01-09
297;4;1;2021-01-10
297;3;77;2021-01-12
298;3;17;2021-01-06
298;3;33;2021-01-08
298;3;58;2021-01-09
298;4;37;2021-01-10
298;4;27;2021-01-12
299;4;23;2021-01-06
299;3;23;2021-01-08
299;4;50;2021-01-09
299;3;13;2021-01-10
299;3;37;2021-01-12
300;3;30;2021-01-06
300;4;73;2021-01-08
300;3;57;2021-01-09
300;3;44;2021-01-10
300;3;72;2021-01-12
301;4;1;2021-01-06
301;4;21;2021-01-08
301;3;29;2021-01-09
301;4;93;2021-01-10
301;4;22;2021-01-12
302;4;17;2021-01-06
302;3;68;2021-01-08
302;3;50;2021-01-09
302;3;77;2021-01-10
302;4;5;2021-01-12
303;4;40;2021-01-06
303;4;52;2021-01-08
303;4;81;2021-01-09
303;3;66;2021-01-10
303;3;74;2021-01-12
304;3;92;2021-01-06
304;4;20;2021-01-08
304;4;24;2021-01-09
304;4;20;2021-01-10
304;4;23;2021-01-12
305;3;83;2021-01-06
305;3;41;2021-01-08
305;3;78;2021-01-09
305;3;24;2021-01-10
305;3;94;2021-01-12
306;3;86;2021-01-06
306;4;9;2021-01-08
306;3;55;2021-01-09
306;3;57;2021-01-10
306;4;54;2021-01-12
307;4;18;2021-01-06
307;4;43;2021-01-08
307;3;86;2021-01-09
307;4;8;2021-01-10
307;4;22;2021-01-12
308;4;27;2021-01-06
308;3;16;2021-01-08
308;4;23;2021-01-09
308;3;42;2021-01-10
308;4;51;2021-01-12
309;4;74;2021-01-06
309;3;35;2021-01-08
309;4;70;2021-01-09
309;3;89;2021-01-10
309;4;47;2021-01-12
310;3;99;2021-01-06
310;3;77;2021-01-08
310;4;100;2021-01-09
310;4;39;2021-01-10
310;4;85;2021-01-12
311;3;60;2021-01-06
311;4;22;2021-01-08
311;4;14;2021-01-09
311;4;98;2021-01-10
311;3;68;2021-01-12
312;3;34;2021-01-06
312;4;6;2021-01-08
312;4;10;2021-01-09
312;4;60;2021-01-10
312;4;30;2021-01-12
313;4;10;2021-01-06
313;4;67;2021-01-08
313;3;81;2021-01-09
313;4;47;2021-01-10
313;4;21;2021-01-12
314;3;59;2021-01-06
314;3;54;2021-01-08
314;3;2;2021-01-09
314;3;20;2021-01-10
314;4;94;2021-01-12
315;4;91;2021-01-06
315;4;94;2021-01-08
315;3;31;2021-01-09
315;3;39;2021-01-10
315;4;60;2021-01-12
316;4;45;2021-01-06
316;3;3;2021-01-08
316;4;91;2021-01-09
316;4;61;2021-01-10
316;4;48;2021-01-12
317;3;54;2021-01-06
317;3;31;2021-01-08
317;3;14;2021-01-09
317;3;33;2021-01-10
317;4;75;2021-01-12
318;3;46;2021-01-06
318;3;34;2021-01-08
318;3;22;2021-01-09
318;3;56;2021-01-10
318;3;100;2021-01-12
319;4;21;2021-01-06
319;4;88;2021-01-08
319;4;16;2021-01-09
319;3;19;2021-01-10
319;3;41;2021-01-12
320;3;24;2021-01-06
320;4;35;2021-01-08
320;4;18;2021-01-09
320;3;73;2021-01-10
320;4;20;2021-01-12
321;3;15;2021-01-06
321;4;29;2021-01-08
321;4;29;2021-01-09
321;4;7;2021-01-10
321;3;89;2021-01-12
322;3;80;2021-01-06
322;3;12;2021-01-08
322;3;35;2021-01-09
322;3;96;2021-01-10
322;4;20;2021-01-12
323;4;12;2021-01-06
323;3;30;2021-01-08
323;3;69;2021-01-09
323;4;27;2021-01-10
323;4;33;2021-01-12
324;3;20;2021-01-06
324;3;53;2021-01-08
324;4;8;2021-01-09
324;4;61;2021-01-10
324;4;83;2021-01-12
325;3;20;2021-01-06
325;3;27;2021-01-08
325;3;24;2021-01-09
325;4;10;2021-01-10
325;3;86;2021-01-12
326;3;35;2021-01-06
326;4;40;2021-01-08
326;4;95;2021-01-09
326;4;7;2021-01-10
326;4;90;2021-01-12
327;4;4;2021-01-06
327;4;34;2021-01-08
327;3;20;2021-01-09
327;4;2;2021-01-10
327;3;20;2021-01-12
328;3;92;2021-01-06
328;4;85;2021-01-08
328;4;41;2021-01-09
328;3;96;2021-01-10
328;4;92;2021-01-12
329;3;33;2021-01-06
329;4;36;2021-01-08
329;3;91;2021-01-09
329;3;10;2021-01-10
329;3;78;2021-01-12
330;3;63;2021-01-06
330;4;16;2021-01-08
330;4;9;2021-01-09
330;4;73;2021-01-10
330;3;94;2021-01-12
331;3;21;2021-01-06
331;4;68;2021-01-08
331;4;69;2021-01-09
331;3;74;2021-01-10
331;4;23;2021-01-12
332;3;52;2021-01-06
332;3;75;2021-01-08
332;4;74;2021-01-09
332;3;7;2021-01-10
332;4;73;2021-01-12
333;4;65;2021-01-06
333;4;84;2021-01-08
333;3;74;2021-01-09
333;3;3;2021-01-10
333;4;37;2021-01-12
334;4;40;2021-01-06
334;3;63;2021-01-08
334;4;3;2021-01-09
334;4;75;2021-01-10
334;3;60;2021-01-12
335;4;50;2021-01-06
335;3;43;2021-01-08
335;3;73;2021-01-09
335;4;90;2021-01-10
335;3;53;2021-01-12
336;3;98;2021-01-06
336;4;35;2021-01-08
336;4;72;2021-01-09
336;3;23;2021-01-10
336;3;32;2021-01-12
337;3;24;2021-01-06
337;4;38;2021-01-08
337;3;89;2021-01-09
337;4;9;2021-01-10
337;4;63;2021-01-12
338;4;45;2021-01-06
338;3;34;2021-01-08
338;4;93;2021-01-09
338;4;85;2021-01-10
338;4;65;2021-01-12
339;4;20;2021-01-06
339;3;37;2021-01-08
339;4;47;2021-01-09
339;3;81;2021-01-10
339;3;21;2021-01-12
340;3;54;2021-01-06
340;4;88;2021-01-08
340;4;74;2021-01-09
340;4;59;2021-01-10
340;4;43;2021-01-12
341;4;40;2021-01-06
341;4;95;2021-01-08
341;4;6;2021-01-09
341;4;60;2021-01-10
341;4;15;2021-01-12
342;3;54;2021-01-06
342;3;43;2021-01-08
342;3;100;2021-01-09
342;3;12;2021-01-10
342;3;47;2021-01-12
343;3;66;2021-01-06
343;4;77;2021-01-08
343;4;33;2021-01-09
343;3;59;2021-01-10
343;3;85;2021-01-12
344;4;100;2021-01-06
344;3;87;2021-01-08
344;4;18;2021-01-09
344;3;91;2021-01-10
344;4;3;2021-01-12
345;3;55;2021-01-06
345;3;76;2021-01-08
345;3;19;2021-01-09
345;4;13;2021-01-10
345;4;48;2021-01-12
346;3;34;2021-01-06
346;3;31;2021-01-08
346;4;99;2021-01-09
346;4;68;2021-01-10
346;4;43;2021-01-12
347;3;82;2021-01-06
347;3;19;2021-01-08
347;4;21;2021-01-09
347;4;33;2021-01-10
347;3;70;2021-01-12
348;3;97;2021-01-06
348;3;84;2021-01-08
348;3;21;2021-01-09
348;3;60;2021-01-10
348;4;68;2021-01-12
349;4;32;2021-01-06
349;3;58;2021-01-08
349;4;77;2021-01-09
349;4;94;2021-01-10
349;4;91;2021-01-12
350;4;84;2021-01-06
350;4;43;2021-01-08
350;3;83;2021-01-09
350;4;56;2021-01-10
350;4;23;2021-01-12
351;4;97;2021-01-06
351;3;79;2021-01-08
351;4;95;2021-01-09
351;3;55;2021-01-10
351;4;71;2021-01-12
352;3;22;2021-01-06
352;3;65;2021-01-08
352;4;59;2021-01-09
352;3;82;2021-01-10
352;4;51;2021-01-12
353;4;31;2021-01-06
353;4;59;2021-01-08
353;3;21;2021-01-09
353;3;24;2021-01-10
353;3;24;2021-01-12
354;4;77;2021-01-06
354;4;74;2021-01-08
354;3;78;2021-01-09
354;4;86;2021-01-10
354;4;70;2021-01-12
355;4;30;2021-01-06
355;3;35;2021-01-08
355;4;32;2021-01-09
355;3;11;2021-01-10
355;3;24;2021-01-12
356;3;25;2021-01-06
356;4;95;2021-01-08
356;4;97;2021-01-09
356;4;67;2021-01-10
356;4;24;2021-01-12
357;4;34;2021-01-06
357;4;67;2021-01-08
357;4;92;2021-01-09
357;3;24;2021-01-10
357;4;70;2021-01-12
358;3;41;2021-01-06
358;3;94;2021-01-08
358;3;30;2021-01-09
358;4;60;2021-01-10
358;4;73;2021-01-12
359;4;30;2021-01-06
359;3;94;2021-01-08
359;4;1;2021-01-09
359;3;24;2021-01-10
359;4;86;2021-01-12
360;4;32;2021-01-06
360;4;39;2021-01-08
360;3;100;2021-01-09
360;3;53;2021-01-10
360;4;65;2021-01-12
361;4;36;2021-01-06
361;4;84;2021-01-08
361;3;27;2021-01-09
361;4;35;2021-01-10
361;4;21;2021-01-12
362;3;59;2021-01-06
362;4;36;2021-01-08
362;3;60;2021-01-09
362;3;52;2021-01-10
362;4;93;2021-01-12
363;4;2;2021-01-06
363;4;5;2021-01-08
363;3;67;2021-01-09
363;3;72;2021-01-10
363;4;31;2021-01-12
364;3;61;2021-01-06
364;4;14;2021-01-08
364;3;45;2021-01-09
364;4;92;2021-01-10
364;4;4;2021-01-12
365;3;53;2021-01-06
365;3;12;2021-01-08
365;3;5;2021-01-09
365;3;99;2021-01-10
365;4;9;2021-01-12
366;3;84;2021-01-06
366;4;46;2021-01-08
366;3;81;2021-01-09
366;3;40;2021-01-10
366;4;17;2021-01-12
367;4;85;2021-01-06
367;3;87;2021-01-08
367;3;35;2021-01-09
367;4;17;2021-01-10
367;4;73;2021-01-12
368;3;55;2021-01-06
368;3;71;2021-01-08
368;3;6;2021-01-09
368;3;38;2021-01-10
368;3;19;2021-01-12
369;4;79;2021-01-06
369;3;93;2021-01-08
369;3;36;2021-01-09
369;3;95;2021-01-10
369;3;39;2021-01-12
370;4;93;2021-01-06
370;3;39;2021-01-08
370;4;17;2021-01-09
370;3;24;2021-01-10
370;4;76;2021-01-12
371;4;62;2021-01-06
371;3;51;2021-01-08
371;3;2;2021-01-09
371;3;78;2021-01-10
371;4;30;2021-01-12
372;3;69;2021-01-06
372;4;24;2021-01-08
372;4;59;2021-01-09
372;3;89;2021-01-10
372;3;53;2021-01-12
373;3;9;2021-01-06
373;4;46;2021-01-08
373;4;78;2021-01-09
373;3;6;2021-01-10
373;4;20;2021-01-12
374;3;84;2021-01-06
374;3;58;2021-01-08
374;3;9;2021-01-09
374;4;5;2021-01-10
374;3;11;2021-01-12
375;3;45;2021-01-06
375;4;77;2021-01-08
375;3;52;2021-01-09
375;3;54;2021-01-10
375;3;96;2021-01-12
376;3;79;2021-01-06
376;4;2;2021-01-08
376;4;82;2021-01-09
376;4;21;2021-01-10
376;4;13;2021-01-12
377;3;86;2021-01-06
377;4;13;2021-01-08
377;3;48;2021-01-09
377;3;75;2021-01-10
377;4;54;2021-01-12
378;3;59;2021-01-06
378;4;35;2021-01-08
378;4;4;2021-01-09
378;4;96;2021-01-10
378;4;54;2021-01-12
379;4;78;2021-01-06
379;4;2;2021-01-08
379;4;60;2021-01-09
379;3;25;2021-01-10
379;3;5;2021-01-12
380;3;83;2021-01-06
380;4;63;2021-01-08
380;3;22;2021-01-09
380;3;45;2021-01-10
380;4;6;2021-01-12
381;4;68;2021-01-06
381;4;42;2021-01-08
381;4;17;2021-01-09
381;3;68;2021-01-10
381;3;83;2021-01-12
382;3;81;2021-01-06
382;3;44;2021-01-08
382;3;12;2021-01-09
382;4;21;2021-01-10
382;3;83;2021-01-12
383;3;49;2021-01-06
383;3;34;2021-01-08
383;4;22;2021-01-09
383;3;49;2021-01-10
383;4;93;2021-01-12
384;4;73;2021-01-06
384;3;1;2021-01-08
384;3;83;2021-01-09
384;4;56;2021-01-10
384;4;18;2021-01-12
385;4;88;2021-01-06
385;3;68;2021-01-08
385;3;82;2021-01-09
385;4;38;2021-01-10
385;3;99;2021-01-12
386;3;59;2021-01-06
386;3;81;2021-01-08
386;3;95;2021-01-09
386;3;26;2021-01-10
386;4;75;2021-01-12
387;3;77;2021-01-06
387;4;45;2021-01-08
387;3;2;2021-01-09
387;3;35;2021-01-10
387;3;17;2021-01-12
388;3;56;2021-01-06
388;3;86;2021-01-08
388;4;5;2021-01-09
388;4;39;2021-01-10
388;4;98;2021-01-12
389;3;16;2021-01-06
389;4;97;2021-01-08
389;3;50;2021-01-09
389;4;38;2021-01-10
389;4;14;2021-01-12
390;3;39;2021-01-06
390;3;89;2021-01-08
390;4;81;2021-01-09
390;3;19;2021-01-10
390;3;32;2021-01-12
391;4;11;2021-01-06
391;3;68;2021-01-08
391;4;4;2021-01-09
391;3;87;2021-01-10
391;4;24;2021-01-12
392;4;38;2021-01-06
392;4;57;2021-01-08
392;3;96;2021-01-09
392;3;44;2021-01-10
392;3;59;2021-01-12
393;3;6;2021-01-06
393;4;9;2021-01-08
393;4;25;2021-01-09
393;4;96;2021-01-10
393;4;48;2021-01-12
394;4;2;2021-01-06
394;4;77;2021-01-08
394;4;88;2021-01-09
394;3;46;2021-01-10
394;3;82;2021-01-12
395;3;44;2021-01-06
395;3;88;2021-01-08
395;4;84;2021-01-09
395;4;65;2021-01-10
395;4;15;2021-01-12
396;4;83;2021-01-06
396;3;70;2021-01-08
396;4;7;2021-01-09
396;4;17;2021-01-10
396;3;25;2021-01-12
397;4;82;2021-01-06
397;4;65;2021-01-08
397;3;81;2021-01-09
397;3;89;2021-01-10
397;3;37;2021-01-12
398;3;44;2021-01-06
398;4;32;2021-01-08
398;3;94;2021-01-09
398;4;42;2021-01-10
398;4;28;2021-01-12
399;4;85;2021-01-06
399;3;84;2021-01-08
399;4;15;2021-01-09
399;4;76;2021-01-10
399;4;93;2021-01-12
400;4;75;2021-01-06
400;4;50;2021-01-08
400;3;90;2021-01-09
400;4;56;2021-01-10
400;4;53;2021-01-12
401;3;49;2021-01-06
401;3;12;2021-01-08
401;3;63;2021-01-09
401;3;13;2021-01-10
401;4;94;2021-01-12
402;4;94;2021-01-06
402;3;77;2021-01-08
402;4;74;2021-01-09
402;3;53;2021-01-10
402;4;37;2021-01-12
403;3;85;2021-01-06
403;4;67;2021-01-08
403;4;47;2021-01-09
403;3;31;2021-01-10
403;4;32;2021-01-12
404;4;9;2021-01-06
404;4;43;2021-01-08
404;4;71;2021-01-09
404;3;39;2021-01-10
404;4;48;2021-01-12
405;4;18;2021-01-06
405;4;47;2021-01-08
405;3;52;2021-01-09
405;3;79;2021-01-10
405;4;70;2021-01-12
406;4;41;2021-01-06
406;4;37;2021-01-08
406;4;60;2021-01-09
406;3;74;2021-01-10
406;3;63;2021-01-12
407;4;27;2021-01-06
407;4;41;2021-01-08
407;4;19;2021-01-09
407;3;86;2021-01-10
407;4;37;2021-01-12
408;3;79;2021-01-06
408;3;50;2021-01-08
408;3;51;2021-01-09
408;4;50;2021-01-10
408;4;47;2021-01-12
409;4;88;2021-01-06
409;3;91;2021-01-08
409;3;84;2021-01-09
409;4;54;2021-01-10
409;3;64;2021-01-12
410;3;37;2021-01-06
410;3;68;2021-01-08
410;4;20;2021-01-09
410;3;70;2021-01-10
410;4;28;2021-01-12
411;3;81;2021-01-06
411;3;40;2021-01-08
411;3;79;2021-01-09
411;4;81;2021-01-10
411;4;91;2021-01-12
412;4;49;2021-01-06
412;4;48;2021-01-08
412;3;31;2021-01-09
412;3;68;2021-01-10
412;3;97;2021-01-12
413;4;24;2021-01-06
413;4;12;2021-01-08
413;4;51;2021-01-09
413;3;15;2021-01-10
413;3;7;2021-01-12
414;4;1;2021-01-06
414;3;83;2021-01-08
414;3;61;2021-01-09
414;4;89;2021-01-10
414;3;54;2021-01-12
415;4;78;2021-01-06
415;3;57;2021-01-08
415;4;56;2021-01-09
415;4;43;2021-01-10
415;3;83;2021-01-12
416;3;62;2021-01-06
416;4;70;2021-01-08
416;4;89;2021-01-09
416;3;1;2021-01-10
416;3;69;2021-01-12
417;4;88;2021-01-06
417;3;48;2021-01-08
417;3;42;2021-01-09
417;3;74;2021-01-10
417;3;95;2021-01-12
418;4;37;2021-01-06
418;3;24;2021-01-08
418;3;14;2021-01-09
418;3;56;2021-01-10
418;3;99;2021-01-12
419;3;57;2021-01-06
419;4;34;2021-01-08
419;4;5;2021-01-09
419;4;46;2021-01-10
419;4;19;2021-01-12
420;4;30;2021-01-06
420;3;15;2021-01-08
420;4;13;2021-01-09
420;3;68;2021-01-10
420;4;85;2021-01-12
421;3;44;2021-01-06
421;4;31;2021-01-08
421;3;63;2021-01-09
421;4;15;2021-01-10
421;4;94;2021-01-12
422;4;4;2021-01-06
422;3;18;2021-01-08
422;3;8;2021-01-09
422;4;14;2021-01-10
422;4;61;2021-01-12
423;4;74;2021-01-06
423;3;71;2021-01-08
423;4;57;2021-01-09
423;3;40;2021-01-10
423;3;67;2021-01-12
424;4;69;2021-01-06
424;3;7;2021-01-08
424;4;30;2021-01-09
424;3;50;2021-01-10
424;4;38;2021-01-12
425;4;71;2021-01-06
425;3;87;2021-01-08
425;3;29;2021-01-09
425;3;89;2021-01-10
425;3;64;2021-01-12
426;4;24;2021-01-06
426;3;6;2021-01-08
426;3;56;2021-01-09
426;3;92;2021-01-10
426;3;35;2021-01-12
427;3;43;2021-01-06
427;4;15;2021-01-08
427;3;27;2021-01-09
427;4;30;2021-01-10
427;3;36;2021-01-12
428;3;69;2021-01-06
428;4;87;2021-01-08
428;3;18;2021-01-09
428;4;23;2021-01-10
428;4;33;2021-01-12
429;3;76;2021-01-06
429;4;74;2021-01-08
429;4;69;2021-01-09
429;4;51;2021-01-10
429;4;93;2021-01-12
430;4;11;2021-01-06
